para,word
1,tinder
2,privacy
2,policy
3,last
3,updated
3,march
3,25
3,2013
4,this
4,privacy
4,policy
4,explains
4,the
4,information
4,that
4,tinder
4,inc
4,tinder
4,co
4,we
4,or
4,us
4,collect
4,about
4,users
4,of
4,the
4,tinder
4,mobile
4,application
4,and
4,related
4,website
4,tinder
4,how
4,we
4,use
4,that
4,information
4,and
4,with
4,whom
4,we
4,share
4,it
4,if
4,we
4,make
4,any
4,material
4,changes
4,to
4,our
4,privacy
4,practices
4,we
4,will
4,post
4,a
4,revised
4,privacy
4,policy
4,on
4,this
4,page
4,if
4,you
4,have
4,any
4,questions
4,please
4,contact
4,us
4,by
4,sending
4,an
4,email
4,to
4,help
4,gotinder.com
4,or
4,writing
4,to
4,tinder
4,co
4,8800
4,w
4,sunset
4,ave
4,west
4,hollywood
4,ca
4,90069
5,information
5,we
5,collect
6,information
6,collected
6,automatically
6,when
6,you
6,use
6,tinder
6,we
6,automatically
6,collect
6,and
6,store
6,information
6,about
6,your
6,computer
6,or
6,mobile
6,device
6,and
6,your
6,activities
6,this
6,information
6,includes
7,your
7,mobile
7,device's
7,unique
7,id
7,number
8,your
8,mobile
8,device's
8,geographic
8,location
8,while
8,the
8,app
8,is
8,actively
8,running
9,your
9,computer's
9,ip
9,address
10,technical
10,information
10,about
10,your
10,computer
10,or
10,mobile
10,device
10,such
10,as
10,type
10,of
10,device
10,web
10,browser
10,or
10,operating
10,system
11,your
11,preferences
11,and
11,settings
11,time
11,zone
11,language
11,privacy
11,preferences
11,product
11,preferences
11,etc
12,the
12,url
12,of
12,the
12,last
12,web
12,page
12,you
12,visited
12,before
12,coming
12,to
12,one
12,of
12,our
12,sites
13,the
13,buttons
13,controls
13,and
13,ads
13,you
13,clicked
13,on
13,if
13,any
14,how
14,long
14,you
14,used
14,tinder
14,and
14,which
14,services
14,and
14,features
14,you
14,used
15,the
15,online
15,or
15,offline
15,status
15,of
15,tinder
16,information
16,you
16,choose
16,to
16,provide
17,in
17,order
17,to
17,register
17,you
17,will
17,be
17,asked
17,to
17,sign
17,in
17,using
17,your
17,facebook
17,login
17,if
17,you
17,do
17,so
17,you
17,authorize
17,us
17,to
17,access
17,certain
17,facebook
17,account
17,information
17,including
17,information
17,about
17,your
17,facebook
17,friends
17,who
17,might
17,be
17,common
17,facebook
17,friends
17,with
17,other
17,tinder
17,users
17,by
17,allowing
17,us
17,to
17,access
17,your
17,facebook
17,account
17,you
17,understand
17,that
17,we
17,will
17,obtain
17,and
17,share
17,your
17,name
17,and
17,a
17,profile
17,picture
17,as
17,well
17,as
17,the
17,name
17,and
17,profile
17,picture
17,of
17,your
17,facebook
17,friends
17,who
17,are
17,common
17,facebook
17,friends
17,with
17,other
17,tinder
17,users
17,in
17,your
17,network
17,or
17,geolocation
18,whenever
18,you
18,voluntarily
18,disclose
18,personal
18,information
18,on
18,publicly
18,viewable
18,screens
18,or
18,pages
18,that
18,information
18,will
18,be
18,publicly
18,available
18,and
18,can
18,be
18,collected
18,and
18,used
18,by
18,others
18,for
18,example
18,if
18,you
18,post
18,your
18,email
18,address
18,you
18,may
18,receive
18,unsolicited
18,messages
18,we
18,cannot
18,control
18,who
18,reads
18,your
18,posting
18,or
18,what
18,other
18,users
18,may
18,do
18,with
18,the
18,information
18,you
18,voluntarily
18,post
18,so
18,we
18,encourage
18,you
18,to
18,exercise
18,discretion
18,and
18,caution
18,with
18,respect
18,to
18,your
18,personal
18,information
19,you
19,may
19,also
19,but
19,are
19,not
19,required
19,to
19,provide
19,information
19,about
19,yourself
19,such
19,as
19,your
19,gender
19,location
19,url
19,or
19,a
19,biography
19,any
19,additional
19,image
19,or
19,information
19,you
19,provide
19,may
19,be
19,publicly
19,displayed
19,if
19,you
19,wish
19,we
19,will
19,delete
19,your
19,account
19,information
19,to
19,do
19,so
19,please
19,close
19,your
19,account
19,by
19,sending
19,an
19,email
19,to
19,help
19,gotinder.com
20,information
20,about
20,others
21,we
21,may
21,collect
21,and
21,store
21,personal
21,information
21,about
21,other
21,people
21,that
21,is
21,available
21,to
21,us
21,through
21,your
21,facebook
21,login
21,namely
21,the
21,name
21,and
21,picture
21,of
21,certain
21,of
21,your
21,facebook
21,friends
21,as
21,follows
21,we
21,will
21,only
21,share
21,this
21,information
21,with
21,other
21,tinder
21,users
21,who
21,are
21,already
21,friends
21,with
21,your
21,facebook
21,friend
21,and
21,who
21,already
21,have
21,access
21,to
21,such
21,information
22,how
22,we
22,use
22,your
22,information
23,we
23,use
23,your
23,information
23,to
23,provide
23,and
23,improve
23,our
23,services
23,award
23,loyalty
23,points
23,to
23,you
23,make
23,special
23,offers
23,customize
23,services
23,for
23,you
23,better
23,understand
23,our
23,users
23,diagnose
23,and
23,fix
23,problems
23,and
23,sell
23,and
23,display
23,offers
23,and
23,ads
23,that
23,may
23,be
23,relevant
23,to
23,you
24,geo
24,location
24,information
25,while
25,the
25,tinder
25,application
25,is
25,in
25,use
25,we
25,keep
25,track
25,of
25,your
25,device’s
25,geographic
25,location
25,so
25,that
25,we
25,can
25,connect
25,you
25,to
25,other
25,tinder
25,users
25,based
25,on
25,your
25,particular
25,geographic
25,location
26,use
26,of
26,your
26,information
26,by
26,others
27,we
27,may
27,share
27,user
27,information
27,with
27,other
27,companies
27,for
27,various
27,reasons
27,as
27,described
27,below
27,what
27,information
27,we
27,make
27,available
27,to
27,other
27,companies
27,depends
27,on
27,the
27,nature
27,of
27,our
27,relationships
27,with
27,them
27,we
27,generally
27,require
27,these
27,other
27,companies
27,to
27,keep
27,our
27,users
27,information
27,confidential
28,service
28,providers
28,we
28,may
28,share
28,all
28,of
28,the
28,types
28,of
28,information
28,we
28,collect
28,with
28,vendors
28,who
28,provide
28,services
28,to
28,us
29,advertisers
29,to
29,the
29,extent
29,we
29,display
29,advertising
29,on
29,tinder
29,we
29,may
29,allow
29,advertisers
29,and
29,advertising
29,networks
29,to
29,collect
29,information
29,about
29,your
29,mobile
29,device
29,including
29,mobile
29,device
29,ids
29,activities
29,and
29,geographic
29,location
29,to
29,enable
29,them
29,to
29,display
29,targeted
29,ads
29,to
29,you
30,analytics
30,companies
30,we
30,allow
30,analytics
30,companies
30,to
30,use
30,tracking
30,technologies
30,to
30,collect
30,information
30,about
30,our
30,users
30,computers
30,or
30,mobile
30,devices
30,and
30,their
30,online
30,activities
30,these
30,companies
30,analyze
30,this
30,information
30,to
30,help
30,us
30,understand
30,how
30,our
30,sites
30,and
30,apps
30,are
30,being
30,used
30,analytics
30,companies
30,may
30,use
30,mobile
30,device
30,ids
30,as
30,described
30,in
30,the
30,paragraph
30,below
30,mobile
30,device
30,ids
30,unlike
30,cookies
30,device
30,ids
30,cannot
30,be
30,deleted
31,mobile
31,device
31,ids
31,in
31,order
31,to
31,recognize
31,you
31,store
31,your
31,preferences
31,and
31,track
31,your
31,use
31,of
31,our
31,application
31,we
31,may
31,store
31,your
31,mobile
31,device
31,ids
31,the
31,unique
31,identifier
31,assigned
31,to
31,a
31,device
31,by
31,the
31,manufacturer
31,when
31,you
31,use
31,the
31,tinder
31,application
31,unlike
31,cookies
31,device
31,ids
31,cannot
31,be
31,deleted
32,what
32,we
32,don't
32,share
32,we
32,do
32,not
32,provide
32,third
32,parties
32,with
32,your
32,name
32,address
32,email
32,address
32,or
32,phone
32,number
33,aggregated
33,information
33,we
33,may
33,publicly
33,disclose
33,aggregated
33,information
33,about
33,our
33,users
33,such
33,as
33,the
33,total
33,number
33,of
33,our
33,users
33,and
33,their
33,overall
33,demographics
34,legal
34,matters
34,we
34,may
34,disclose
34,any
34,information
34,in
34,response
34,to
34,a
34,legal
34,request
34,such
34,as
34,a
34,subpoena
34,court
34,order
34,or
34,government
34,demand
34,to
34,investigate
34,or
34,report
34,illegal
34,activity
34,or
34,to
34,enforce
34,our
34,rights
34,or
34,defend
34,claims
34,we
34,may
34,also
34,transfer
34,your
34,information
34,to
34,another
34,company
34,in
34,connection
34,with
34,a
34,corporate
34,restructuring
34,such
34,as
34,a
34,sale
34,or
34,merger
35,children's
35,privacy
36,we
36,do
36,not
36,allow
36,persons
36,under
36,13
36,to
36,register
36,for
36,any
36,service
36,and
36,we
36,do
36,not
36,knowingly
36,collect
36,any
36,personally
36,identifiable
36,information
36,from
36,persons
36,under
36,the
36,age
36,of
36,13
37,information
37,from
37,users
37,outside
37,the
37,united
37,states
38,if
38,you’re
38,outside
38,the
38,united
38,states
38,your
38,information
38,will
38,be
38,sent
38,to
38,and
38,stored
38,in
38,the
38,united
38,states
38,where
38,our
38,servers
38,are
38,located
38,by
38,using
38,tinder
38,you
38,agree
38,to
38,the
38,information
38,collection
38,use
38,and
38,sharing
38,practices
38,described
38,in
38,this
38,privacy
38,policy
39,contact
40,faq
41,privacy
42,terms
43,copyright
43,tinder
43,2012
43,2014
43,all
43,rights
43,reserved
